index,rate_unemployment,percent_college,percent_married,median_income,percent_lunch,index,average_act,index,year,state,zip_code,school_type,school_level,id
21,-0.30308215326196053,0.2925609938961547,-0.10080627864511639,-0.26576363010596826,0.06901015972496448,2721,19.6,2721,2016-2017,MI,48726,Regular School,High,260840004391
22,-0.49920746114688064,0.028644239520119904,-0.3427871236724841,-0.49261555619490593,1.3903400892291196,6206,17.0,6206,2016-2017,TN,37211,Regular School,High,470318001299
23,0.1598227962838725,1.1429277429325786,-0.4493456837302156,0.07192273181476076,-0.06698303943425149,5100,21.0,5100,2016-2017,OH,45231,Regular School,High,390473302840
24,0.8661755121471171,-0.5565717406695494,-0.31790638867224313,-0.8182357674134085,-0.26120563596419477,3224,19.7,3224,2016-2017,MO,64633,Regular School,High,290738000202
25,-0.7131928050408369,2.1867770671389324,1.5411557743679056,0.9758474235966729,-1.5956430427362878,6921,24.4505494505495,6921,2016-2017,TX,78750,Regular School,High,482703012156
26,-0.5763396757571208,0.7336422847850372,0.8848724336813312,-0.17852245801839287,0.8861470937942352,4588,18.5409035409035,4588,2016-2017,NC,28358,Regular School,High,370393002237
27,0.10224426667569943,1.5266771559311354,0.7142909722449673,0.4165336544477641,-0.9162297607738424,2865,24.0,2865,2016-2017,MI,49740,Regular School,High,261770005432
28,-0.734756874126522,0.8367431972040139,1.1539229511653022,-0.03783362869655674,-0.9794349996303365,7686,22.2,7686,2016-2017,WI,53228,Regular School,High,550600000661
29,-0.9693148712544996,-1.4449951324096608,0.45609477856081937,-0.16691241610559768,-0.7494018866091813,5646,20.6166056166056,5646,2016-2017,PA,17049,Regular School,High,421260002394
30,1.3552622814307032,-1.5725660890627338,-1.2953938299687469,-1.1935718366799162,1.3302772433631307,346,16.6361416361416,346,2016-2017,FL,33463,Regular School,High,120150001548
31,-0.024141200801898872,-1.0617480942029027,0.5861037078260525,-0.7104696998014274,-0.23354524181608222,3265,21.2,3265,2016-2017,MO,63640,Regular School,High,291191000440
32,0.28813518354272494,-0.1751579194226123,0.11009078994499938,-0.7173942605137016,0.013026385185117183,4598,20.1037851037851,4598,2016-2017,NC,28125,Regular School,High,370405001630
33,1.3899792654340601,-0.6237436763480304,-0.5378174420130037,-0.3697149696608881,-0.4126741605130766,3634,20.9096459096459,3634,2016-2017,NJ,8215,Regular School,High,340606003115
34,-0.9749697928570463,2.1270016078221667,1.5503145340590605,1.7819989766986883,-1.2498901799286628,7490,24.8901098901099,7490,2016-2017,WA,98115,Regular School,High,530771001239
35,-0.561213867561025,-0.15048699178247618,-0.9987352259991373,-0.8001987380131731,0.03319390641838719,6338,22.4481074481074,6338,2016-2017,TX,78660,Regular School,Other,480024112260
36,-0.4289022294303913,1.3172224551185279,-0.5348087957216725,0.42739733652330814,0.9506289086191341,6205,17.6,6205,2016-2017,TN,37013,Regular School,High,470318001257
37,-1.0971043852917557,0.2701848500549684,1.6640829172230107,0.07130076528371816,0.8858014468670121,4213,18.6385836385836,4213,2016-2017,NY,11367,Regular School,High,360012202014
38,-0.1234275809242983,0.1692725609937207,0.6173783739052854,0.37681072533184334,-0.45099484823646596,7216,20.982905982906,7216,2016-2017,TX,75489,Regular School,High,484293004891
39,2.498114706542302,-0.3771965734177571,-2.549755833170609,-1.0584392417020607,-0.08229368050126828,90,21.9352869352869,90,2016-2017,FL,33950,Regular School,High,120024000296
40,-0.767795421988305,0.5017444030655713,-0.9405063612299011,-0.23118229097999968,-0.7393010055645185,5987,20.2747252747253,5987,2016-2017,PA,18643,Regular School,High,422673006390
41,-0.4036002635507763,2.0354054981645158,1.69350429450604,1.3507688485091522,1.2388882978358446,4191,17.4175824175824,4191,2016-2017,NY,11211,Regular School,High,360011905703
42,0.1965197107913956,-1.448159156608863,0.40735128928424214,-0.38513973963074466,-0.6950345768782619,4939,20.0,4939,2016-2017,OH,43724,Regular School,High,390452502145
43,-1.3420151105323737,-0.1232346892657201,-0.18874970754437606,0.12238494970001705,-0.343275577513237,3262,21.4,3262,2016-2017,MO,64024,Regular School,High,291165000420
44,-1.0945348950435279,0.17553033532737491,-0.6581927085221695,-0.8301360603740235,-0.5658812064820301,2144,22.5,2144,2016-2017,LA,70506,Regular School,High,220087000678
45,-0.2793176711452267,-0.7265036572400919,1.119795008608339,0.002179551467183872,1.4149950320140705,5311,20.0,5311,2016-2017,OH,44470,Regular School,High,390502303882
46,0.023955134802616983,-0.4556698935326132,-1.1065618477720047,-0.8671223367533569,0.20687472273185115,6089,18.3,6089,2016-2017,TN,38478,Regular School,High,470141000429
47,-0.391469192286112,0.19187282305855302,0.5712856175523457,0.2334267077088226,1.3802911552030275,6531,16.4163614163614,6531,2016-2017,TX,79928,Regular School,High,481443006667
48,0.38734090352015027,-0.15538309932233688,1.0068116688946573,0.0833669159859446,-0.3189015564949666,6442,21.959706959707,6442,2016-2017,TX,78606,Regular School,High,481032000515
49,-0.7663258549016403,0.6326083307370367,0.7570969837210274,0.06582745981054328,-0.42451442797502037,957,20.3,957,2016-2017,IL,60465,Regular School,High,170840000458
50,1.3426587203439297,-1.3039006807993705,0.08826595149466432,-0.4792225435597886,0.22113225967304728,4295,18.2722832722833,4295,2016-2017,NC,28135,Regular School,High,370018002748
51,-0.25696345291197276,-0.0633445461725695,0.3765363362202227,-0.041980072236840735,0.07085721601146247,3097,19.6,3097,2016-2017,MI,49284,Regular School,High,263261006808
52,0.6622218755207492,-0.27326662750793856,0.3698766506027036,0.41081156236217214,1.309167551382608,4206,15.7570207570208,4206,2016-2017,NY,11208,Regular School,High,360012006046
53,0.3974379836696173,0.7182410425577301,-0.9344950944200631,-0.162683043694508,1.6925120208495152,4099,16.6849816849817,4099,2016-2017,NY,11203,Regular School,Other,360009505709
54,0.5987970628043159,-0.6596059646552885,-1.239192245563788,-0.5998011217112473,0.03172843114240277,4597,19.2735042735043,4597,2016-2017,NC,28023,Regular School,High,370405001629
55,-0.5901837012945055,-1.107176275496339,-0.6120862835955,-0.6323507035024768,-0.7830914625834422,7005,23.1562881562882,7005,2016-2017,TX,79756,Regular School,High,483117003505
56,0.1945511264390146,-0.559569473439014,-0.12622984670072485,-0.24515580571075676,-0.3765974770257387,7618,20.6,7618,2016-2017,WI,54005,Regular School,High,550261000292
57,-0.8253962616788524,0.4959709341154473,-0.8029193503239778,-0.20887442473327175,-0.33237347689360636,7024,21.4224664224664,7024,2016-2017,TX,78217,Regular School,High,483294003646
58,0.03810713725938763,-1.1400362333964023,1.1756778689301457,-0.3246016639425982,0.08994367347308098,7323,20.3479853479853,7323,2016-2017,WA,98816,Regular School,High,530120002058
59,0.89066057569223,-1.0281843000377828,-0.3937589959446281,-0.5757517491776002,0.10944970208285378,5910,22.0573870573871,5910,2016-2017,PA,18847,Regular School,High,422298004054
60,1.7927546336248315,-1.115384985514829,0.013007386831005904,-0.5788201173974103,-0.27681747328428735,5345,21.0,5345,2016-2017,OH,45679,Regular School,High,390619004105
61,-1.2341849782393417,2.3736540870445353,1.8722281833745587,1.6890771769609239,-0.5500786198943978,4745,22.0,4745,2016-2017,OH,45208,Regular School,High,390437504331
62,-1.2196429445280577,-0.5441969209970157,1.2529919544100456,0.13967561926300134,-1.238390074396135,5330,22.0,5330,2016-2017,OH,44618,Regular School,High,390505403980
63,-0.6431830005813146,-1.0953932658626189,0.26625428150386354,-0.0547925827763183,-0.5083389177339066,5735,20.4212454212454,5735,2016-2017,PA,18837,Regular School,High,421746000964
64,0.6156851721699621,-1.375517126964991,-0.08542225985868775,-0.5033133805288387,1.8465609204237923,7230,16.4896214896215,7230,2016-2017,TX,78046,Regular School,High,484365009091
65,0.2951573755433269,-0.6136492908864101,0.32024977008073957,0.4832913954463365,-0.776635800912947,3830,20.4456654456654,3830,2016-2017,NJ,8322,Regular School,High,341545002630
66,-0.4127975269396564,-0.46715707706758663,0.8996726328040423,-0.13743120253417843,0.25307481931235787,6078,21.3,6078,2016-2017,TN,38059,Regular School,High,470105002028
67,0.1563021432487351,1.345144694121156,1.7643010083330166,2.1273977236043455,-0.9750841273741673,6274,20.8,6274,2016-2017,TN,37066,Regular School,High,470402001943
68,0.5764484411603199,-0.21903980702649467,-1.0808044379301562,-1.633177780820826,2.0023038316881188,5377,20.0,5377,2016-2017,OH,45662,Regular School,High,391002701544
69,-0.13493938600328598,-1.7766866638009746,-0.7630145367571671,-1.292132799632467,1.6978331202397068,6823,16.7582417582418,6823,2016-2017,TX,77033,Regular School,High,482364012269
70,1.017282631803944,0.492813832041276,-1.8079541295627755,-1.1398339283978356,1.2256826920467885,2820,16.6,2820,2016-2017,MI,48507,Regular School,High,261452005122
71,-0.565223727097245,0.9934415718860832,0.33537931006749805,0.2843035699481073,-0.5817902266553326,2426,20.3479853479853,2426,2016-2017,MA,1238,Regular School,High,250669000970
72,-1.1383213503322414,0.4174216160331285,0.19396247808485784,0.33381210581909826,-1.0125750051174662,7716,21.9,7716,2016-2017,WI,53040,Regular School,High,550738000837
73,0.07900786892463933,-0.8895843699954918,0.7863200415969233,-0.045463084810679295,-0.5070790203799402,1729,22.030525030525,1729,2016-2017,IN,47117,Regular School,Other,181036002285
74,-0.6528277164318191,-0.15526233681391052,0.549667113111767,-0.3044084839014151,0.7447130144582437,5129,21.0,5129,2016-2017,OH,43944,Regular School,High,390477902988
75,-0.07997272175737663,0.28986612389633554,-0.37746533583768577,-0.2369873119363973,-0.36826146154888006,4668,21.1782661782662,4668,2016-2017,NC,27863,Regular School,High,370488001948
76,0.774731661071639,-0.3685011051881647,-0.1721598635582658,-0.5398850125541436,0.4635313280614772,1197,18.7,1197,2016-2017,IL,62951,Regular School,High,172055002320
77,1.4601255827505162,0.028657390702470264,-0.8907479719605872,-0.16541969643109544,-0.07493142389729315,3730,18.1746031746032,3730,2016-2017,NJ,7753,Regular School,High,341116004032
78,-0.6665182722003298,-0.46413483827471164,-0.34100426736011363,-0.5283993639475568,0.754242565377371,7470,17.979242979243,7470,2016-2017,WA,98577,Regular School,High,530714001060
79,-0.005662096238522278,-0.003106051491563868,0.0019269574514509452,0.0010680260018352621,0.004861079171177282,6099,18.3,6099,2016-2017,TN,37341,Regular School,High,470159000495
80,0.04416636972312479,0.9516447537435868,0.6275615413370355,0.2061845736491567,-0.6710173697224044,7806,23.3,7806,2016-2017,WI,54017,Regular School,High,551062001390
81,1.0629620530879227,-0.07375431146850286,-0.7552208507960418,-0.3291627518369106,0.95594684228165,151,17.0757020757021,151,2016-2017,FL,33032,Regular School,High,120039003975
82,0.42467925199242884,0.32145134249798996,0.673110608418178,0.6559078400283594,-0.9697492703843168,925,21.5,925,2016-2017,IL,60401,Regular School,High,170543000223
83,-1.0962115235267433,-0.0822676660887449,-0.1147106317975759,-0.6627026702173556,-0.304650318639311,1316,19.8,1316,2016-2017,IL,62363,Regular School,High,173171003332
84,-1.0803376808300922,1.703679743076854,0.5798135537761134,1.4220462129666342,-1.3420959123752418,2759,22.7,2759,2016-2017,MI,48820,Regular School,High,261155004582
85,-1.0041016257646047,-0.5945279118242404,0.8099695837046013,-0.11039639065152675,-0.21673169722172653,5747,22.3260073260073,5747,2016-2017,PA,16401,Regular School,High,421788006745
86,0.9504713703230965,-0.7063385276700842,-2.318996223486497,-1.046912128660071,1.4167122917105361,4674,16.0989010989011,4674,2016-2017,NC,27890,Regular School,High,370489003262
87,-0.6001522292002428,1.2227976834816328,1.357038846489953,1.202118847589971,-0.8392979853739794,5279,23.0,5279,2016-2017,OH,44685,Regular School,High,390498603720
88,0.2454425307733699,0.4911755288269057,0.88968880319203,0.07101051423589828,0.36937683666034854,1410,19.5,1410,2016-2017,IL,60446,Regular School,High,174007004035
89,0.11217679881061764,-0.39807184840723525,-0.5613662093023565,-1.0766835932793102,0.709395876292956,183,17.1489621489621,183,2016-2017,FL,32217,Regular School,High,120048000749
90,0.4149743788811498,-1.8174174776448395,-0.4336502402992499,-0.8390509139856341,1.0177060548328627,7455,16.3675213675214,7455,2016-2017,WA,99301,Regular School,High,530657000969
91,-0.7638227443010377,0.8326181540181441,1.077294605354501,1.3097605218957435,-1.4416009416177056,7974,22.9,7974,2016-2017,WY,82941,Regular School,High,560486000267
92,-1.4110239834390779,1.2725589071853447,-0.13925545275984674,0.26572750288763497,-0.17750592026462686,3502,22.8,3502,2016-2017,MO,63088,Regular School,High,293069002116
93,-1.4004180970926516,1.290035871875507,0.7351457590663395,1.1635983871007325,-1.3950942401071391,2445,23.2295482295482,2445,2016-2017,MA,2557,Regular School,High,250738001145
94,2.6030524342704107,-0.48439535910599635,-3.1213573342520204,-0.922021249226717,2.43475764076788,473,15.5128205128205,473,2016-2017,GA,30318,Regular School,High,130012000089
95,1.5169853922947094,1.4428018235369793,-1.9511494005439047,-0.4524779827249568,2.348545768524943,977,14.9,977,2016-2017,IL,60616,Regular School,High,170993000588
96,1.2172647969171717,-0.8468030435181833,-1.103175897182467,-0.9356215840388485,0.30063741678959094,209,22.9120879120879,209,2016-2017,FL,34601,Regular School,Other,120081000890
97,0.9779215598126151,-0.6478575223288827,0.042076903799642774,-0.4851104933869919,0.8458020574469404,1981,17.9,1981,2016-2017,KY,41701,Regular School,High,210477000755
98,0.02643634758266951,0.11738939807364183,0.5364883724074595,0.26614214724166335,-0.5193338015961629,906,19.7,906,2016-2017,IL,62501,Regular School,High,170399000085
99,-0.4210037986679814,-0.18511799810385968,0.8860959228383233,-0.40064743847140677,-0.32685378014583377,6910,21.2515262515263,6910,2016-2017,TX,76550,Regular School,High,482664002998
100,1.1737789159684888,-0.3280052117730583,-0.37928048344726767,-0.7083964780312854,-0.1714047273961405,4902,22.0,4902,2016-2017,OH,43613,Regular School,High,390449004560
101,0.06453725878612963,0.658653946107585,-0.2160548063911223,-0.0425605743324805,0.092206160081614,4869,21.0,4869,2016-2017,OH,44129,Regular School,High,390446301506
102,-0.6061901714288626,-0.7105255241319797,0.21503465181023865,0.005828421782633792,-0.4923623520562265,1792,19.8107448107448,1792,2016-2017,IN,46044,Regular School,High,181288002050
103,-0.6778921655391272,0.24414814779016353,0.5640134205287809,0.0365121039807354,-0.3571002349153371,5313,21.0,5313,2016-2017,OH,44440,Regular School,High,390502503889
104,-0.5780593402015196,0.30664876688688986,0.03070385334242936,-0.00565722682395289,-1.2357162371553054,2326,23.1074481074481,2326,2016-2017,MA,1230,Regular School,High,250253000154
105,-0.24543710991808765,0.44505342269775255,0.8915864527792436,0.5897306011254267,-0.09388746642496004,1220,18.8,1220,2016-2017,IL,61607,Regular School,High,172295002535
106,-0.6942874153732782,1.2330003406240353,1.0194088214518195,0.9692960428030242,-1.4063928768567044,5159,23.0,5159,2016-2017,OH,43571,Regular School,High,390482003144
107,1.5232498523994977,-0.06668524763910338,-1.253840529213497,-1.0981207063825786,1.604806255807542,4531,15.7326007326007,4531,2016-2017,NC,28205,Regular School,High,370297003245
108,-0.7758801214331633,0.7051495301462489,-0.3408105659378534,0.13440963596684066,-0.7974696693985559,7662,22.9,7662,2016-2017,WI,53538,Regular School,High,550474000510
109,-0.7143136475383853,-0.04734785851614277,0.4727587294615488,0.05861264805044912,-0.3008715813291013,1262,20.0,1262,2016-2017,IL,62069,Regular School,Other,172718002883
110,-0.7394569737144913,1.526222356632086,-0.21950325671628057,0.04609038855879144,-0.5334638499257345,6410,24.2796092796093,6410,2016-2017,TX,78756,Regular School,High,480894000333
111,-0.49857243290518255,0.15061130333869757,0.1635237797850105,0.035931601885095636,-0.8386920121193912,5937,21.3247863247863,5937,2016-2017,PA,19090,Regular School,High,422451003401
112,0.28279320116273604,-1.144041998842355,0.7321695879213195,0.023823986747466355,-0.9175227680669332,5903,21.0805860805861,5903,2016-2017,PA,17236,Regular School,High,422274006280
113,-0.4893266338873446,0.3315612172928285,-0.7440069822473598,0.09675992862106193,0.5009636121111734,6692,17.1245421245421,6692,2016-2017,TX,77489,Regular School,High,481965009241
114,-0.5099892356102302,0.038056027515543246,-0.849354397958065,-0.058607310833379576,-1.5385835375458803,5410,21.2759462759463,5410,2016-2017,PA,18015,Regular School,High,420009900634
115,0.8063072278294183,-0.5895722524036078,-1.8876081759835779,-0.8538122529890453,-0.45644377011068704,292,21.6910866910867,292,2016-2017,FL,34994,Regular School,High,120129001282
116,0.5368491825726043,0.2503829078677098,0.8974843268970089,0.06877143472414492,-0.14581379490265534,2914,21.0,2914,2016-2017,MI,49649,Regular School,High,262038005722
117,1.8338396601015514,-0.6634948942352303,-0.054176323960793735,-0.8671223367533569,-0.5996371370283985,4712,22.0,4712,2016-2017,OH,44805,Regular School,High,390435000075
118,-1.0291629366800787,0.9491475313315836,0.7250277262943925,1.2170460443349933,-0.8417880350095291,3407,21.8,3407,2016-2017,MO,64078,Regular School,High,292373001424
119,-0.16470969263869162,-0.7066689651328777,0.9140991804547437,-0.47337605816798817,0.11297351694146192,3204,20.7,3204,2016-2017,MO,65611,Regular School,High,290528000076
120,-0.37667287275467964,2.036366935507543,0.38741026850488025,-0.5703613725752309,-0.7900945572571779,272,23.3516483516484,272,2016-2017,FL,32308,Regular School,High,120111001162
121,0.23553923226972773,-1.2103879228570187,-0.9824147601385059,-1.1429852254884514,0.7213054767636891,2067,19.5,2067,2016-2017,LA,71082,Regular School,High,220030000179
122,0.03949246385172021,0.6870283470577945,1.0054067719555668,0.32145570406905194,0.17359402926943185,4703,21.0,4703,2016-2017,OH,44313,Regular School,High,390434800016
123,0.7954258293870199,0.38687292738672013,-0.29903170356765363,-0.21658680971820002,-0.5959003520280266,7419,21.3736263736264,7419,2016-2017,WA,98563,Regular School,High,530516000780
124,0.2656899426819115,0.1567807485734173,-0.8314789880344943,-0.3859275639033986,-0.41635357226647285,3397,22.3,3397,2016-2017,MO,63069,Regular School,High,292346001356
125,-1.006153244416374,1.0887026119187257,1.211431205709496,0.6540419404352317,-1.0281557045822156,2921,22.4,2921,2016-2017,MI,49127,Regular School,High,262082005745
126,-0.568612013046229,1.3024785922960243,1.1109625908574614,1.7848600227414844,-1.447803376567744,1097,23.8,1097,2016-2017,IL,60012,Regular School,High,171137002154
127,-0.6915238374593277,0.21404559538398546,1.3643107321616887,0.9398977581024106,-1.1617006636812448,3817,19.2979242979243,3817,2016-2017,NJ,7663,Regular School,High,341449000824
128,-0.14323121780919948,0.10222853375972635,0.6337373681868352,0.10526013787864413,-0.39769523901086934,3105,20.3,3105,2016-2017,MI,49887,Regular School,High,263300006852
129,-0.9005199763260807,0.49824127538408336,0.8011027485166452,0.8282340335625625,-0.9037821279411205,7877,21.8,7877,2016-2017,WI,54025,Regular School,High,551401001825
130,-0.7100227843244016,-0.016694361505209934,-0.31672411299905917,-0.406286601686193,-1.6416925016319541,6269,29.7,6269,2016-2017,TN,37075,Regular School,Other,470402001665
131,0.06597479767793703,-0.23427064187704238,0.01433060367011571,-0.08763241561536758,-0.4840495125096496,3002,19.9,3002,2016-2017,MI,48461,Regular School,High,262568006213
132,0.22745815175124068,-1.3267952917430519,0.005501493146587212,-0.8918351402534496,0.3662591574357621,3453,20.6,3453,2016-2017,MO,63801,Regular School,High,292826001744
133,-0.33456626144473195,-0.08841441665321093,-0.04658007804556343,-0.5741346361968894,0.17223008305703355,7253,21.007326007326,7253,2016-2017,TX,76691,Regular School,High,484504005131
134,0.17734423458039336,0.06724483272940236,1.2162552233818074,-0.056202373580014856,-0.6706415500787375,5392,21.6422466422466,5392,2016-2017,PA,19116,Regular School,Other,420005100488
135,0.39323191089023635,-0.5112036572412417,0.13124063683125065,-0.32397969741155563,0.6439476285062178,7923,21.5,7923,2016-2017,WI,54893,Regular School,High,551623002099
136,0.639013718844143,1.3422291186878659,0.5914743793961202,1.7910382236165074,-1.6306960468796765,3750,25.2808302808303,3750,2016-2017,NJ,8826,Regular School,High,341161003026
137,1.352469733641782,-1.6782968800068945,-1.1332797735588973,-0.3004278981027425,2.3824708082492263,5226,18.0,5226,2016-2017,OH,45613,Regular School,High,390491203499
138,0.6383283476750035,0.4510884567268667,0.06774357658375048,-0.17806634922896164,-0.06489156790180281,7494,21.3247863247863,7494,2016-2017,WA,98284,Regular School,High,530774001279
139,0.7974287541397821,0.06711064974324296,-0.10736231711571423,-0.46247091165704124,0.7451647210002802,623,13.5103785103785,623,2016-2017,GA,30083,Regular School,High,130174003921
140,0.2460297553912598,-1.7906687324083843,-1.2912140934020342,-0.522387020814145,0.6315963107785044,3611,21.4957264957265,3611,2016-2017,NJ,7201,Regular School,High,340459005478
141,-0.5996744969691498,1.5331163812191655,0.5645940592194342,2.34807144881826,-1.603831836162155,3684,23.4737484737485,3684,2016-2017,NJ,8055,Regular School,High,340849001096
142,-0.3241510158583829,-0.045822063362977984,0.9611654417585166,-0.003832791666227929,-0.534570414734443,5221,22.0,5221,2016-2017,OH,43076,Regular School,High,390490503473
143,-0.5223694782320492,1.784312607490676,1.3801275541344833,0.09879168595580108,-0.2893113674062884,4435,23.9133089133089,4435,2016-2017,NC,27408,Regular School,High,370192000774
144,0.5789243402180358,1.3974567105806253,0.4783595586123201,0.593545329182488,-0.7514024153222217,4645,22.3992673992674,4645,2016-2017,NC,27526,Regular School,High,370472001861
145,-0.09084168929841685,0.06936440714094899,0.7881224004389926,-0.5507072301942848,-0.47172197588198883,1767,20.1037851037851,1767,2016-2017,IN,47960,Regular School,High,181158001863
146,1.5194189921358536,-1.9454700576821047,0.47615307683157226,-1.1443535518567451,0.5029940136365565,7209,21.2026862026862,7209,2016-2017,TX,76504,Regular School,High,484233004827
147,-0.6841959224319777,-0.43714512554144436,1.544614142238252,0.4162434033999442,-0.18268086325625205,5271,22.0,5271,2016-2017,OH,45306,Regular School,High,390497603687
148,0.33973905903438045,-0.2479681896941336,-1.626108757205178,-0.967383341557424,0.7735581561637612,4040,17.7594627594628,4040,2016-2017,NY,10469,Regular School,High,360008805541
149,-0.18845135158011,-0.6386506881671536,0.8320177020992403,-0.01477940261257769,-0.9784605855312978,4983,22.0,4983,2016-2017,OH,44840,Regular School,High,390458202352
150,-0.4683400372393802,-0.29098453488327086,-2.382603596411782,-0.8922912490428807,0.7389313849193011,3070,17.9,3070,2016-2017,MI,48066,Regular School,High,263021006628
151,-1.046202363548452,1.1528439821660548,0.7549875929860757,1.8751695630488698,-0.8938586951596494,5069,22.0,5069,2016-2017,OH,43147,Regular School,High,390468902690
152,-1.6887741149062852,-0.630244598425801,-0.06945177820397984,-0.5820543433588318,0.9473613754356469,2181,18.9,2181,2016-2017,LA,70041,Regular School,High,220123002028
153,-0.6575828545433879,0.5163044428856977,0.811432749819849,0.7137092629799184,-1.171719381840424,1355,20.3,1355,2016-2017,IL,61284,Regular School,High,173444003549
154,-0.9429156200444461,-0.4434966852300852,1.31275417935727,-0.031033461290490973,-1.2088746110373692,7717,22.1,7717,2016-2017,WI,54216,Regular School,High,550741000841
155,1.0366515605109365,0.7714844110284573,-0.8353564545502026,-0.3738199487657693,1.0332424708521557,7329,17.3199023199023,7329,2016-2017,WA,98499,Regular School,High,530141000250
156,3.380292610914273,-1.6911483106221925,0.9027797553527868,-1.409767402870324,2.422356720847,2613,16.6,2613,2016-2017,MI,48212,Regular School,High,260030101945
157,-1.0610525356274023,1.0095620347865757,-0.8611134891574866,-0.3770956391625937,-0.5523361322640575,962,18.0,962,2016-2017,IL,62821,Regular School,High,170850000472
158,-0.7357934437740307,2.20093393421026,1.0965272699313595,1.4787280961623166,0.28860254791726947,2638,17.9,2638,2016-2017,MI,48864,Regular School,Other,260105008571
159,-0.8803346922813817,0.6819933732175351,1.3630195705826726,0.9688399340135929,-1.1195699534831078,1521,21.5201465201465,1521,2016-2017,IN,46307,Regular School,High,180249000293
160,0.2805381678011476,0.21550825130674764,0.8851557495348987,1.2675911910910551,-1.2457256453753975,3231,22.7,3231,2016-2017,MO,63366,Regular School,High,290837002624
161,-0.3965556784481266,0.6816953767232135,-0.37570398113865167,-0.4425265182282752,-0.4306676976324437,7935,23.5,7935,2016-2017,WI,53190,Regular School,High,551668002182
162,-0.1768563580731843,-0.38829980894882066,-0.18697426969545727,-0.33874103641496667,-0.5479072133662342,3498,20.9,3498,2016-2017,MO,63379,Regular School,High,293045002090
